index,ID,JOJ Approved,MOM Approved,Site Status,Name,Original Name,Author,Author URL,Mod URL,Style,Categories,Clothing,Light,Heavy,Gender,Themes,Modular,Multi-colored,Armor Tier,Body & Physics Support (JSON),Image URL,Thumbnail URL,Category Audit Note,Content
278,281,TRUE,TRUE,INCLUDE,Nocturnal Noir Outfit,Obi's Nocturnal Noir Outfit 3BA BHUNP 2K,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/97756,Grounded,Light,FALSE,TRUE,FALSE,Female,Civilian,TRUE,TRUE,L2 - Fur,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/97756/97756-1691366332-1740152611.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/97756/97756-1691488427-810959939.png,https://staticdelivery.nexusmods.com/mods/1704/images/97756/97756-1691488427-810959939.png,NSFW
292,295,TRUE,TRUE,INCLUDE,Nord Steelheart Armor,Nord Steelheart Armor,PrincessAries,https://www.nexusmods.com/skyrimspecialedition/users/71940798,https://www.nexusmods.com/skyrimspecialedition/mods/110922,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Nord; Military,FALSE,FALSE,H5 - Steel Plate,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/111014"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/129881?tab=files"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/110922/110922-1708897474-20283557.png,https://images.nexusmods.com/mod-images/1704/t/large/11/110922/110922-1708897474-20283557.png,Existing category tag; verify against description if additional armor types are available.,Standard
2,2,TRUE,TRUE,INCLUDE,Northern God Armor,Northern God Armor SE,4thUnknown,https://www.nexusmods.com/skyrimspecialedition/users/49002333,https://www.nexusmods.com/skyrimspecialedition/mods/63772,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Military; Nord,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/63772/111006-1645091256-1903579.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/63/63772/111006-1645091256-1903579.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
212,214,TRUE,TRUE,INCLUDE,Northman,Northman - Armor Mashup,Hjartulv,https://www.nexusmods.com/skyrimspecialedition/users/142666898,https://www.nexusmods.com/skyrimspecialedition/mods/133313,Grounded,Heavy,FALSE,TRUE,FALSE,Male; Female,Military; Nord,FALSE,FALSE,L4 - Forsworn,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/133395"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133313/133313-1730911090-1806136894.png,https://staticdelivery.nexusmods.com/mods/1704/images/133313/133313-1730911090-1806136894.png,Existing category tag; verify against description if additional armor types are available.,Standard
29,29,TRUE,TRUE,INCLUDE,Nurse,Ashtoreth Nurse 3BA,AshtorethH,https://www.nexusmods.com/skyrimspecialedition/users/108345998,https://www.nexusmods.com/skyrimspecialedition/mods/78497,Modern,Lingerie,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/78497/78497-1668051427-30627583.png,https://images.nexusmods.com/mod-images/1704/t/large/78/78497/78497-1668051427-30627583.png,Existing category tag; verify against description if additional armor types are available.,NSFW
286,289,TRUE,TRUE,INCLUDE,Obikini,Obikini 3BA 2K,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/95173,Modern,Lingerie; Cloth,TRUE,FALSE,FALSE,Female,Daedra; Lingerie,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/95173/95173-1688641255-78210366.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/95/95173/95173-1688641255-78210366.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
161,163,TRUE,TRUE,INCLUDE,October Seer,October Seer 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/105472,Fantastical,Light,FALSE,TRUE,FALSE,Female,Occult; Arcane,TRUE,TRUE,L3 - Studded,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/105472/105472-1765618635-1314147311.jpg,https://images.nexusmods.com/mod-images/1704/t/large/10/105472/105472-1765618635-1314147311.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
91,93,TRUE,TRUE,INCLUDE,Olga Discordia,Melodic Olga Discordia - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/49772,Fantastical,Lingerie,TRUE,FALSE,FALSE,Female,Daedra; Occult,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/49772/49772-1620781956-821038157.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/49/49772/49772-1620781956-821038157.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
55,56,TRUE,TRUE,INCLUDE,Open Dress,Open Dress,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/143861,Fantastical,Lingerie; Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=604932&game_id=1704"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.imgur.com/QubtFRM.gif,https://i.imgur.com/QubtFRM.gif,Existing category tag; verify against description if additional armor types are available.,NSFW
56,57,TRUE,TRUE,INCLUDE,Pain Bringer,Bisquits Pain Bringer,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/111059,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Occult,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/111059/111059-1739725521-1762301732.png,https://staticdelivery.nexusmods.com/mods/1704/images/111059/111059-1739725521-1762301732.png,Existing category tag; verify against description if additional armor types are available.,NSFW
291,294,TRUE,TRUE,INCLUDE,Penelope,Penelope,petiteemerald,https://www.nexusmods.com/skyrimspecialedition/users/99000653,https://www.nexusmods.com/skyrimspecialedition/mods/147688,Grounded,Light,TRUE,FALSE,FALSE,Female,Civilian,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/149073"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/147688/147688-1744838447-1999227888.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/14/147688/147688-1744838447-1999227888.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
308,311,TRUE,TRUE,INCLUDE,Pig Iron Set,Pig Iron Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/126178,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Orsimer; Military,FALSE,FALSE,H5 - Orcish,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/128429"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/126178/126178-1725466548-1363219816.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/12/126178/126178-1725466548-1363219816.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
92,94,TRUE,TRUE,INCLUDE,Pinup Cheongsam,COCO Pinup Cheongsam - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/42238,Modern,Lingerie,TRUE,FALSE,FALSE,Female,Civilian,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/42238/42238-1709261212-732046919.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/42/42238/42238-1709261212-732046919.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
162,164,TRUE,TRUE,INCLUDE,Pixie Dust,Pixie Dust 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/90822,Fantastical,Light,FALSE,TRUE,FALSE,Female,Arcane; Nature,FALSE,TRUE,L2 - Fur,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/90822/90822-1765016341-75086902.png,https://images.nexusmods.com/mod-images/1704/t/large/90/90822/90822-1765016341-75086902.png,Existing category tag; verify against description if additional armor types are available.,NSFW
336,339,TRUE,TRUE,INCLUDE,Priestess of Time,Priestess of Time BHUNP and 3BA,TectonicLeader,https://www.nexusmods.com/skyrimspecialedition/users/41383605,https://www.nexusmods.com/skyrimspecialedition/mods/141486,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Divine; Arcane,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.imgur.com/o0U6lg4.jpeg,https://i.imgur.com/o0U6lg4.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
19,19,TRUE,TRUE,INCLUDE,Primal Dragonslayer Armor,Primal Dragonslayer Armor,AokiliMods,https://www.nexusmods.com/skyrimspecialedition/users/4747368,https://www.nexusmods.com/skyrimspecialedition/mods/121333,Fantastical,Heavy,FALSE,FALSE,TRUE,Female,Cultists,FALSE,FALSE,H7 - Dragon Plate,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/121333/121333-1718381263-1105934606.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/12/121333/121333-1718381263-1105934606.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
238,240,TRUE,TRUE,INCLUDE,Publican Outfits for Innkeepers,Publican Outfits for Innkeepers (Vanilla Body - CBBE - HIMBO),Kreiste,https://www.nexusmods.com/skyrimspecialedition/users/5321695,https://www.nexusmods.com/skyrimspecialedition/mods/147423,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Civilian; Bards College,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/147650"",""HIMBO"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=617075&game_id=1704"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/147423/147423-1773117046-1379271030.png,https://images.nexusmods.com/mod-images/1704/t/large/14/147423/147423-1773117046-1379271030.png,Existing category tag; verify against description if additional armor types are available.,Standard
33,33,TRUE,TRUE,INCLUDE,Queen Marika's Dress,[full_inu] Queen Marika's Dress SSE,Barraganchik,https://www.nexusmods.com/skyrimspecialedition/users/36203270,https://www.nexusmods.com/skyrimspecialedition/mods/83261,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Royal; Civilian,TRUE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/83261/83261-1674395440-1227648656.png,https://staticdelivery.nexusmods.com/mods/1704/images/83261/83261-1674395440-1227648656.png,Existing category tag; verify against description if additional armor types are available.,NSFW
205,207,TRUE,TRUE,INCLUDE,Regalia of the Scorned,Regalia of the Scorned - 3BA - BHUNP - CBBE - CBBE Physics,goampuja,https://www.nexusmods.com/skyrimspecialedition/users/52114451,https://www.nexusmods.com/skyrimspecialedition/mods/73138,Grounded,Light,FALSE,TRUE,FALSE,Female,Occult,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/73138/73138-1660679098-85028567.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/73138/73138-1660679098-85028567.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
93,95,TRUE,TRUE,INCLUDE,Reverse Bunnysuit,Melodic Reverse Bunnysuit - CBBE-TBD-BHUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/51042,Modern,Lingerie,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/51042/51042-1623443230-1311118389.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/51/51042/51042-1623443230-1311118389.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
57,58,TRUE,TRUE,INCLUDE,Ribbon Outfit,Ribbon Outfit,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/155532,Modern,Lingerie,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/155532/155532-1754243518-1928645592.png,https://images.nexusmods.com/mod-images/1704/t/large/15/155532/155532-1754243518-1928645592.png,Existing category tag; verify against description if additional armor types are available.,NSFW
309,312,TRUE,TRUE,INCLUDE,Rihad Swordsman Set,Rihad Swordsman Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/120576,Grounded,Light,FALSE,FALSE,TRUE,Male; Female,Redguard; Military,FALSE,FALSE,H4 - Dwarven,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/skyrimspecialedition/mods/122484"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/122376"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/120576/120576-1718306335-1936041591.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/12/120576/120576-1718306335-1936041591.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
300,303,TRUE,TRUE,INCLUDE,River Watch Set,River Watch Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/107904,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Forsworn: Military,FALSE,FALSE,L8 - Scaled,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/125697"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/107904/107904-1704610261-1586814640.png,https://staticdelivery.nexusmods.com/mods/1704/images/107904/107904-1704610261-1586814640.png,Existing category tag; verify against description if additional armor types are available.,Standard
296,299,TRUE,TRUE,INCLUDE,Riverfolk Clothes Set,Riverfolk Clothes Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/135136,Grounded,Cloth; Light,TRUE,TRUE,FALSE,Male; Female,Civilian; Nature,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/136171"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/135136/135136-1733946574-1617582665.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/13/135136/135136-1733946574-1617582665.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
335,338,TRUE,TRUE,INCLUDE,Roaming Girl's Attire,Roaming Girl's Attire,Suna203,https://www.nexusmods.com/skyrimspecialedition/users/74489063,https://www.nexusmods.com/skyrimspecialedition/mods/143236,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/143236/143236-1742991641-456395899.png,https://staticdelivery.nexusmods.com/mods/1704/images/143236/143236-1742991641-456395899.png,Existing category tag; verify against description if additional armor types are available.,Standard
163,165,TRUE,TRUE,INCLUDE,Roca,Roca - 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/129542,Grounded,Light,FALSE,TRUE,FALSE,Female,Nature; Thieves Guild,TRUE,TRUE,L5 - Leather,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/129542/129542-1726654142-418744386.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/129542/129542-1726654142-418744386.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
279,282,TRUE,TRUE,INCLUDE,Rogue Outfit,Obi's Rogue Outfit 2K 3BA,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/99549,Grounded,Light,FALSE,TRUE,FALSE,Female,Volkihar Vampire Clan; Assassin,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/99549/99549-1693340198-1091300443.png,https://staticdelivery.nexusmods.com/mods/1704/images/99549/99549-1693340198-1091300443.png,Existing category tag; verify against description if additional armor types are available.,NSFW
